"stars","name","available","bedType","currency","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","features/30","features/31","features/32","features/33","features/34","features/35","persons","price","roomType","features/36","features/37","features/38","features/39"
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Room","258 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Fan","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","327","Luxury, Guest room, 1 Queen","Dining table","Entire unit located on ground floor","Toilet paper","Entire unit wheelchair accessible"
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Room","258 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Fan","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","351","Luxury, Guest room, 1 Queen","Dining table","Entire unit located on ground floor","Toilet paper","Entire unit wheelchair accessible"
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Room","258 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Fan","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","400","Luxury, Guest room, 1 Queen","Dining table","Entire unit located on ground floor","Toilet paper","Entire unit wheelchair accessible"
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Room","258 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Fan","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","1","314","Luxury, Guest room, 1 Queen","Dining table","Entire unit located on ground floor","Toilet paper","Entire unit wheelchair accessible"
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Room","258 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Fan","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","1","363","Luxury, Guest room, 1 Queen","Dining table","Entire unit located on ground floor","Toilet paper","Entire unit wheelchair accessible"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","387","Executive, Guest room, 1 King","Dining table","Fold-up bed","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","436","Executive, Guest room, 1 King","Dining table","Fold-up bed","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","460","Executive, Guest room, 1 King","Dining table","Fold-up bed","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","509","Executive, Guest room, 1 King","Dining table","Fold-up bed","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","1","424","Executive, Guest room, 1 King","Dining table","Fold-up bed","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","323 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","1","473","Executive, Guest room, 1 King","Dining table","Fold-up bed","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Private suite","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","521","Deluxe One-Bedroom Queen Suite","Dining table","Toilet paper","More",
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Private suite","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","570","Deluxe One-Bedroom Queen Suite","Dining table","Toilet paper","More",
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Private suite","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","594","Deluxe One-Bedroom Queen Suite","Dining table","Toilet paper","More",
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Private suite","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","643","Deluxe One-Bedroom Queen Suite","Dining table","Toilet paper","More",
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Private suite","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","1","557","Deluxe One-Bedroom Queen Suite","Dining table","Toilet paper","More",
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Private suite","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","1","606","Deluxe One-Bedroom Queen Suite","Dining table","Toilet paper","More",
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Sofa","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","2","606","Suite, 1 Bedroom Suite, 1 King","Wardrobe or closet","Dining table","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Sofa","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","2","679","Suite, 1 Bedroom Suite, 1 King","Wardrobe or closet","Dining table","Toilet paper","More"
"5","Threadneedles, Autograph Collection","true","1 extra-large double bed","US$","Room","398 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Sofa","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Seating Area","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","1","643","Suite, 1 Bedroom Suite, 1 King","Wardrobe or closet","Dining table","Toilet paper","More"
"5","Egerton House","true","1 double bed","US$","Room","161 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Radio","Pay-per-view channels","Heating","Hairdryer","Electric kettle","Cable channels","Wake-up service","Alarm clock","Wardrobe or closet","Wireless Internet","Toilet paper",,,,,"2","576","Classic Double",,,,
"5","Egerton House","true","1 double bed","US$","Room","161 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Radio","Pay-per-view channels","Heating","Hairdryer","Electric kettle","Cable channels","Wake-up service","Alarm clock","Wardrobe or closet","Wireless Internet","Toilet paper",,,,,"2","640","Classic Double",,,,
